DateTime,LE,H,NETRAD,G,LE_measured_flag,H_measured_flag,SW_IN,TA,RH,VPD,PA,GPP,P,WS,USTAR,SWC
2019-02-12 22:00,5.21,-74.95,-19.68,-5.48,0,1,0.0,14.58,34.1,1.093,99.14,0.0,0.0,3.26,0.435,38.21
2019-02-12 22:30,1.69,-73.11,-19.67,-4.28,0,1,0.0,15.15,32.0,1.171,99.13,0.0,0.0,3.91,0.581,38.2
2019-02-12 23:00,2.33,-95.27,-20.28,-3.63,0,1,0.0,15.52,31.7,1.204,99.1,0.0,0.0,5.02,0.602,38.18
2019-02-12 23:30,0.38,-94.44,-17.29,-3.02,0,1,0.0,14.45,39.0,1.004,99.11,0.0,0.0,6.02,0.644,38.16
2019-02-13 00:00,-1.79,-96.96,-6.95,-3.53,0,0,0.0,11.67,59.4,0.556,99.14,0.0,0.25,5.4,0.723,38.14
2019-02-13 00:30,-2.7,-99.47,-3.61,-3.75,0,1,0.0,10.7,68.0,0.412,99.07,0.0,0.51,4.37,0.596,38.14
2019-02-13 01:00,-1.39,-88.05,-5.17,-3.89,0,0,0.0,10.5,69.0,0.394,98.98,0.0,1.02,5.44,0.683,38.12
2019-02-13 01:30,3.45,-85.92,-5.18,-3.94,0,0,0.0,9.6,76.8,0.277,98.93,0.0,0.76,4.68,0.598,38.12
2019-02-13 02:00,4.03,-86.12,-4.86,-3.94,0,0,0.0,9.67,76.5,0.283,98.8,0.0,0.51,5.51,0.671,38.13
2019-02-13 02:30,4.52,-81.67,-4.76,-4.22,0,1,0.0,9.56,77.6,0.267,98.74,0.0,0.51,4.74,0.583,38.17
2019-02-13 03:00,0.97,-87.9,-6.1,-4.32,1,1,0.0,9.78,75.4,0.297,98.68,0.0,0.0,5.01,0.545,38.26
2019-02-13 03:30,15.76,-65.95,-4.74,-4.32,0,1,0.0,10.25,72.5,0.344,98.65,0.0,0.25,4.99,0.592,38.39
2019-02-13 04:00,30.55,-29.11,-4.75,-4.14,0,1,0.0,10.42,71.5,0.359,98.62,0.0,0.25,4.88,0.604,38.54
2019-02-13 04:30,45.33,-24.02,-4.83,-3.83,1,0,0.0,11.27,64.4,0.475,98.5,0.0,0.0,5.28,0.638,38.68
2019-02-13 05:00,5.37,-18.93,-4.83,-3.75,0,0,0.0,12.1,58.5,0.586,98.48,0.0,0.25,4.84,0.598,38.83
2019-02-13 05:30,4.32,-13.84,-3.83,-3.54,0,0,0.0,11.12,67.6,0.428,98.52,0.0,0.51,2.54,0.674,38.94
2019-02-13 06:00,4.24,-8.75,-6.62,-3.83,0,1,,10.04,78.8,0.261,98.75,0.0,3.3,2.48,0.306,39.04
2019-02-13 06:30,7.96,0.3,0.0,,0,1,,9.41,85.0,0.177,98.82,0.0,4.32,0.54,0.196,40.37
2019-02-13 07:00,9.06,7.66,-2.97,-4.73,0,1,2.3,8.68,95.4,0.052,98.81,1.372,4.06,1.51,0.191,45.54
2019-02-13 07:30,5.39,-38.46,-3.11,-4.41,0,1,3.4,8.83,94.2,0.066,98.8,2.237,3.3,2.85,0.379,45.78
2019-02-13 08:00,21.95,-37.67,-1.82,-4.48,0,1,5.2,8.79,93.6,0.072,98.82,3.199,3.05,3.8,0.431,46.01
2019-02-13 08:30,23.17,-37.86,19.06,-4.02,0,1,29.9,8.92,93.2,0.078,98.79,4.153,0.76,3.01,0.331,45.85
2019-02-13 09:00,43.51,5.16,17.56,-2.45,0,1,28.0,9.23,91.6,0.098,98.71,7.083,1.02,2.4,0.279,45.25
2019-02-13 09:30,78.13,5.17,26.25,-2.01,0,1,35.5,9.27,91.6,0.098,98.73,7.916,1.27,1.08,0.207,44.93
2019-02-13 10:00,88.78,8.19,85.09,0.77,0,1,110.2,9.48,94.1,0.07,98.7,7.781,0.25,1.16,0.158,44.96
2019-02-13 10:30,75.2,34.54,160.45,5.94,0,1,203.5,10.17,91.1,0.11,98.59,8.956,0.0,1.61,0.167,44.61
2019-02-13 11:00,90.53,-6.97,110.54,10.65,0,1,142.4,11.3,82.9,0.229,98.54,9.875,0.0,2.68,0.408,44.22
2019-02-13 11:30,91.42,-33.42,54.41,8.85,0,1,73.9,11.89,79.0,0.292,98.48,8.991,0.0,3.2,0.453,43.87
2019-02-13 12:00,99.24,-26.1,10.27,5.8,0,1,17.6,12.25,78.1,0.312,98.51,9.089,3.05,1.88,0.379,43.59
2019-02-13 12:30,101.95,32.68,39.18,4.01,0,1,48.0,11.36,93.6,0.086,98.49,9.007,6.35,1.86,0.421,45.9
2019-02-13 13:00,116.29,3.13,103.13,7.34,0,1,128.8,11.48,98.4,0.022,98.43,8.811,1.52,1.18,0.165,47.9
2019-02-13 13:30,72.15,4.67,110.02,11.61,0,1,139.6,12.36,95.1,0.07,98.34,8.995,0.25,2.19,0.325,47.9
2019-02-13 14:00,95.15,-67.18,71.5,12.3,0,1,92.3,13.66,82.2,0.278,98.3,5.393,0.25,4.39,0.552,46.8
2019-02-13 14:30,75.77,-82.05,83.3,11.2,0,1,107.0,14.28,78.8,0.344,98.24,4.333,0.0,4.6,0.562,45.72
2019-02-13 15:00,57.87,-55.32,55.34,10.84,1,1,73.1,15.02,73.9,0.446,98.26,3.439,0.0,4.64,0.564,45.0
2019-02-13 15:30,47.69,-80.59,21.79,9.06,1,1,29.8,15.37,71.9,0.49,98.32,2.688,0.0,4.79,0.581,44.57
2019-02-13 16:00,13.47,-82.38,10.72,7.95,0,1,19.0,15.59,71.9,0.497,98.36,2.518,0.0,3.56,0.519,44.27
2019-02-13 16:30,45.18,-65.81,12.51,7.71,1,1,22.9,15.79,72.2,0.498,98.36,3.139,0.0,4.05,0.534,44.01
2019-02-13 17:00,19.13,-58.93,-0.45,7.37,1,1,7.9,15.96,72.8,0.493,98.38,2.822,0.0,4.29,0.55,43.8
2019-02-13 17:30,14.87,-47.3,-4.83,7.01,1,1,0.0,15.52,77.8,0.391,98.36,0.0,0.0,3.7,0.433,43.62
2019-02-13 18:00,20.48,-54.68,-6.84,6.94,1,1,0.0,15.84,76.8,0.418,98.35,0.0,0.0,4.02,0.467,43.46
2019-02-13 18:30,19.32,-53.93,-7.48,6.94,1,1,0.0,15.96,76.5,0.426,98.36,0.0,0.0,3.84,0.474,43.28
2019-02-13 19:00,20.7,-65.12,-10.99,6.94,1,1,0.0,16.23,75.3,0.455,98.34,0.0,0.0,4.37,0.532,43.14
2019-02-13 19:30,-44.89,-68.24,-11.28,6.9,1,1,0.0,16.29,76.0,0.443,98.32,0.0,0.0,4.08,0.492,43.0
2019-02-13 20:00,86.44,-55.2,-4.21,6.96,0,1,0.0,15.65,83.4,0.295,98.33,0.0,0.25,3.11,0.379,42.89
2019-02-13 20:30,256.58,-87.54,-6.82,6.66,1,1,0.0,16.29,77.2,0.422,98.3,0.0,0.0,3.3,0.439,42.73
2019-02-13 21:00,43.12,-50.94,-3.58,6.57,1,1,0.0,16.3,78.2,0.404,98.34,0.0,0.0,3.0,0.382,42.64
2019-02-13 21:30,42.86,-18.24,-1.52,6.29,0,1,0.0,15.44,88.4,0.203,98.36,0.0,2.03,2.0,0.244,42.53
2019-02-13 22:00,38.44,-22.83,-0.84,7.44,0,1,0.0,14.79,98.7,0.022,98.32,0.0,1.78,2.03,0.269,42.82
2019-02-13 22:30,41.0,-13.22,-0.41,7.04,0,1,0.0,14.95,98.1,0.032,98.24,0.0,0.51,1.77,0.229,43.96
2019-02-13 23:00,48.77,-26.74,-0.64,6.62,0,1,0.0,15.15,97.9,0.036,98.17,0.0,0.76,2.1,0.298,44.17
2019-02-13 23:30,60.0,-51.75,-1.32,7.11,0,1,0.0,15.94,90.1,0.179,98.11,0.0,0.25,4.61,0.625,44.31
2019-02-14 00:00,72.93,-65.68,-8.85,7.24,0,0,0.0,16.45,83.9,0.301,98.04,0.0,0.0,4.21,0.538,44.31
2019-02-14 00:30,72.52,-79.61,,6.91,1,1,0.0,16.89,79.2,0.4,98.0,0.0,0.0,4.4,0.561,44.14
2019-02-14 01:00,357.9,-13.61,,7.33,1,0,0.0,17.58,72.8,0.547,97.95,0.0,0.0,5.59,0.702,43.95
2019-02-14 01:30,103.35,-15.63,-6.38,7.68,0,0,0.0,16.94,76.0,0.463,97.92,0.0,0.25,5.67,0.667,43.77
2019-02-14 02:00,27.88,-14.85,-7.81,7.68,1,0,0.0,17.54,70.2,0.598,97.86,0.0,0.0,5.61,0.696,43.6
2019-02-14 02:30,56.32,-2.67,-6.92,7.45,1,0,0.0,18.22,63.6,0.762,97.78,0.0,0.0,5.68,0.676,43.43
2019-02-14 03:00,58.43,-4.3,,7.06,1,0,0.0,18.39,61.4,0.816,97.74,0.0,0.0,6.01,0.775,43.28
2019-02-14 03:30,58.23,-13.22,-10.93,6.94,0,0,0.0,17.91,64.8,0.723,97.71,0.0,0.0,5.96,0.755,43.15
2019-02-14 04:00,32.98,-16.25,-11.86,6.64,0,0,0.0,16.72,71.7,0.538,97.71,0.0,0.25,5.54,0.722,43.01
2019-02-14 04:30,8.64,-17.39,-4.74,5.77,0,0,0.0,15.79,78.4,0.388,97.68,0.0,1.27,5.38,0.683,42.91
2019-02-14 05:00,-11.17,-14.63,-11.88,5.62,0,0,0.0,16.11,77.1,0.418,97.66,0.0,0.25,5.93,0.747,42.92
2019-02-14 05:30,10.75,-14.5,-30.44,5.35,0,0,0.0,16.32,76.6,0.433,97.68,0.0,0.0,5.81,0.719,43.14
2019-02-14 06:00,10.3,-89.6,-36.98,4.85,0,1,,16.02,81.3,0.34,97.67,0.0,0.0,5.49,0.669,43.19
2019-02-14 06:30,-16.1,-68.69,0.0,,0,1,,16.02,82.6,0.317,97.65,0.0,0.0,5.01,0.644,43.13
2019-02-14 07:00,-2.52,-93.12,-2.75,5.51,0,1,6.3,15.78,85.5,0.26,97.7,5.653,0.0,4.66,0.58,43.03
2019-02-14 07:30,-10.54,-91.61,-9.52,5.67,1,1,33.1,16.58,77.6,0.422,97.71,7.036,0.0,5.92,0.689,42.94
2019-02-14 08:00,30.15,-72.89,16.62,6.16,0,1,48.1,14.98,86.7,0.226,97.78,6.42,1.52,4.87,0.577,42.85
2019-02-14 08:30,43.9,52.99,38.94,5.96,0,1,59.8,12.91,87.3,0.189,97.84,7.087,0.0,4.34,0.432,42.99
2019-02-14 09:00,55.18,26.1,60.45,5.1,0,1,92.3,12.67,91.6,0.123,97.85,9.72,0.0,3.06,0.279,43.15
2019-02-14 09:30,64.64,24.8,66.17,5.42,0,1,94.4,12.34,96.8,0.046,97.89,10.195,0.76,2.97,0.254,43.12
2019-02-14 10:00,72.93,0.68,81.34,6.59,0,1,108.4,12.0,97.9,0.029,97.91,11.356,0.25,1.73,0.286,43.11
2019-02-14 10:30,80.7,4.0,151.13,8.15,0,1,210.6,12.61,94.5,0.08,97.97,10.357,0.0,1.95,0.33,43.22
2019-02-14 11:00,88.32,-92.52,202.94,13.79,0,1,274.8,13.45,82.0,0.277,98.03,11.369,0.0,4.46,0.382,43.23
2019-02-14 11:30,95.12,-12.92,135.29,10.91,0,1,183.5,12.29,82.6,0.249,98.07,10.753,0.25,5.01,0.407,43.16
2019-02-14 12:00,100.12,-40.09,40.05,6.39,0,1,60.2,10.61,95.0,0.064,98.13,11.614,0.25,5.5,0.5,43.06
2019-02-14 12:30,102.38,9.33,91.8,1.83,0,1,138.8,10.0,96.5,0.043,98.17,10.881,0.0,3.96,0.358,42.95
2019-02-14 13:00,100.91,-1.12,56.78,1.85,0,1,101.1,10.18,90.3,0.12,98.18,10.475,0.25,2.29,0.174,42.86
2019-02-14 13:30,95.16,64.91,73.25,2.52,0,1,114.6,10.42,92.6,0.093,98.21,10.156,0.0,1.58,0.19,42.77
2019-02-14 14:00,86.06,6.94,63.7,4.18,0,1,104.0,10.36,85.3,0.185,98.32,6.054,0.0,2.44,0.293,42.71
2019-02-14 14:30,74.96,5.06,89.58,3.72,0,1,147.5,10.43,83.0,0.215,98.4,3.664,0.0,2.12,0.249,42.67
2019-02-14 15:00,-98.66,26.76,130.51,6.32,1,1,194.3,10.88,81.8,0.237,98.45,1.808,0.0,2.08,0.282,42.61
2019-02-14 15:30,57.92,15.91,95.6,8.05,1,1,156.7,11.16,80.5,0.259,98.52,0.923,0.0,2.47,0.348,42.54
2019-02-14 16:00,40.27,3.95,53.54,6.57,1,1,97.7,11.21,81.2,0.25,98.58,1.048,0.0,1.99,0.303,42.48
2019-02-14 16:30,34.53,0.57,1.73,3.2,0,1,24.1,10.66,86.4,0.174,98.63,1.927,1.52,1.64,0.179,42.41
2019-02-14 17:00,28.79,24.22,5.41,-2.71,0,1,15.0,9.84,98.4,0.019,98.67,4.233,4.06,1.59,0.399,42.58
2019-02-14 17:30,23.05,-18.19,-28.69,-6.27,0,1,0.0,9.66,98.8,0.014,98.71,0.0,0.0,1.7,0.178,45.37
2019-02-14 18:00,17.31,-28.02,-37.56,-9.67,1,1,0.0,9.42,90.2,0.116,98.77,4.495,0.0,2.17,0.197,44.94
2019-02-14 18:30,-7.19,-17.95,-39.1,-10.69,1,1,0.0,9.24,92.8,0.084,98.83,0.0,0.0,1.6,0.166,44.46
2019-02-14 19:00,16.28,-19.22,-35.07,-11.7,1,1,0.0,8.9,94.5,0.063,98.95,0.0,0.0,1.94,0.222,44.09
2019-02-14 19:30,12.74,-39.49,-46.24,-11.74,1,1,0.0,8.78,90.7,0.105,98.98,0.0,0.0,2.12,0.24,43.81
2019-02-14 20:00,4.7,-42.84,-51.51,-13.1,0,1,0.0,8.75,87.9,0.137,99.01,0.0,0.0,2.18,0.26,43.59
2019-02-14 20:30,11.17,-29.35,-52.13,-13.72,1,1,0.0,8.61,86.8,0.148,99.04,0.0,0.0,2.42,0.257,43.4
2019-02-14 21:00,5.4,-28.42,-38.58,-14.34,1,1,0.0,7.9,86.6,0.143,99.06,0.0,0.0,1.89,0.23,43.24
2019-02-14 21:30,30.33,-20.5,-24.84,-12.78,1,1,0.0,8.09,90.3,0.105,99.09,0.0,0.0,2.24,0.291,43.09
2019-02-14 22:00,53.6,-26.39,-23.18,-11.05,1,1,0.0,8.66,89.0,0.123,99.11,0.0,0.0,2.23,0.31,42.97
2019-02-14 22:30,87.76,-35.06,-23.81,-9.75,1,1,0.0,8.83,84.4,0.177,99.14,0.0,0.0,2.71,0.372,42.85
2019-02-14 23:00,75.47,-45.73,-25.49,-9.33,0,1,0.0,8.96,81.7,0.209,99.11,0.0,0.0,3.47,0.414,42.74
2019-02-14 23:30,-60.58,-27.65,-19.26,-8.84,1,1,0.0,9.07,79.0,0.242,99.12,0.0,0.0,3.77,0.442,42.63
2019-02-15 00:00,50.87,-35.43,-16.96,-8.61,0,1,0.0,9.16,78.0,0.255,99.1,0.0,0.0,4.15,0.439,42.54
2019-02-15 00:30,38.58,-67.93,-14.16,-8.39,1,1,0.0,9.29,74.7,0.296,99.14,0.0,0.0,3.91,0.536,42.44
2019-02-15 01:00,15.6,-65.97,-8.19,-8.29,0,1,0.0,8.85,80.0,0.227,99.26,0.0,1.52,4.16,0.498,42.36
2019-02-15 01:30,3.72,3.55,-4.12,-10.06,0,1,0.0,7.66,97.9,0.022,99.32,0.0,3.05,3.91,0.595,42.43
2019-02-15 02:00,2.15,-12.58,-6.0,-10.74,0,1,0.0,7.57,98.8,0.012,99.31,0.0,0.76,4.36,0.487,44.32
2019-02-15 02:30,1.98,-24.4,-7.04,-10.07,0,0,0.0,7.28,99.4,0.031,99.33,0.0,0.76,4.0,0.478,44.88
2019-02-15 03:00,3.33,-36.23,-3.11,-10.11,0,1,0.0,6.99,100.0,0.0,99.38,0.0,4.32,3.17,0.466,44.87
2019-02-15 03:30,9.94,-22.55,-6.46,-18.12,0,1,0.0,6.46,97.3,0.026,99.34,0.0,2.29,3.25,0.416,46.8
2019-02-15 04:00,7.92,-11.03,-10.7,-14.53,0,1,0.0,6.7,93.9,0.06,99.35,0.0,0.0,2.22,0.271,46.52
2019-02-15 04:30,3.99,-7.87,-8.34,-11.84,0,1,0.0,6.75,96.7,0.032,99.38,0.0,0.25,1.1,0.224,45.78
2019-02-15 05:00,2.37,-10.89,-5.63,-11.3,0,1,0.0,6.71,98.2,0.018,99.44,0.0,2.03,1.02,0.235,45.29
2019-02-15 05:30,2.76,-5.28,-10.36,-11.33,0,1,0.0,6.58,99.8,0.002,99.46,0.0,0.0,1.09,0.139,45.7
2019-02-15 06:00,2.17,-14.58,-21.32,-10.86,0,1,,6.54,98.5,0.015,99.48,0.0,0.0,1.68,0.199,45.35
2019-02-15 06:30,2.33,-14.71,-17.81,-11.19,0,1,0.2,6.77,97.8,0.022,99.49,0.0,0.0,1.79,0.237,44.94
2019-02-15 07:00,4.5,-24.88,-6.36,-10.8,0,1,12.6,6.94,96.8,0.032,99.49,2.242,0.0,2.06,0.311,44.6
2019-02-15 07:30,13.44,-16.64,2.87,-9.55,0,1,29.3,7.3,94.5,0.056,99.53,3.111,0.0,2.16,0.332,44.33
2019-02-15 08:00,23.23,-4.53,13.16,-8.09,0,1,39.8,7.44,95.6,0.045,99.58,4.279,0.0,1.04,0.205,44.11
2019-02-15 08:30,44.8,3.14,52.63,-5.2,0,1,105.3,7.87,94.7,0.056,99.61,5.676,0.0,1.81,0.227,43.93
2019-02-15 09:00,66.14,9.17,78.21,-1.67,0,1,151.1,8.09,86.5,0.146,99.63,6.814,0.0,2.13,0.239,43.76
2019-02-15 09:30,91.27,23.07,117.53,2.38,0,1,199.8,8.29,84.0,0.175,99.66,7.271,0.0,1.62,0.222,43.59
2019-02-15 10:00,91.72,18.69,92.24,4.73,0,1,160.1,8.29,84.7,0.167,99.67,7.636,0.0,2.14,0.255,43.46
2019-02-15 10:30,103.16,18.17,78.23,5.44,0,1,135.4,8.46,89.1,0.121,99.67,8.773,0.0,2.27,0.296,43.33
2019-02-15 11:00,115.08,54.42,268.42,6.2,0,1,386.7,9.07,88.5,0.133,99.67,9.086,0.0,2.57,0.338,43.2
2019-02-15 11:30,95.76,71.53,405.63,16.02,0,1,612.8,10.17,67.4,0.404,99.68,8.942,0.0,3.5,0.41,43.07
2019-02-15 12:00,126.51,23.43,190.19,18.38,1,1,289.2,10.07,62.1,0.467,99.67,14.349,0.0,3.1,0.341,42.97
2019-02-15 12:30,155.96,-13.0,77.42,7.53,0,1,107.6,7.43,82.9,0.176,99.7,10.217,2.03,1.58,0.256,42.86
2019-02-15 13:00,138.71,18.11,177.05,3.34,0,1,236.8,7.16,93.2,0.069,99.66,9.462,0.76,0.43,0.375,43.06
2019-02-15 13:30,122.89,28.92,139.46,2.2,0,1,198.7,6.9,92.4,0.076,99.65,9.086,0.76,3.15,0.34,43.49
2019-02-15 14:00,123.14,12.86,72.75,-0.44,0,1,121.4,6.87,88.1,0.118,99.65,8.443,0.25,1.23,0.209,44.12
2019-02-15 14:30,82.62,14.38,64.6,0.41,0,1,110.7,7.08,93.1,0.069,99.66,8.2,0.0,1.31,0.147,44.15
2019-02-15 15:00,106.19,44.57,186.99,2.87,0,1,275.2,7.72,85.4,0.154,99.69,7.207,0.0,2.38,0.293,44.03
2019-02-15 15:30,58.41,57.28,206.48,5.09,0,1,372.1,8.78,81.4,0.21,99.72,5.849,0.0,1.8,0.211,43.88
2019-02-15 16:00,74.98,58.3,39.95,2.13,0,1,204.3,9.27,74.1,0.302,99.74,5.107,0.0,1.37,0.193,43.75
2019-02-15 16:30,55.34,-0.57,-31.14,-2.03,0,1,31.7,7.74,79.6,0.215,99.74,3.673,0.0,1.18,0.104,43.6
2019-02-15 17:00,25.5,-21.94,-8.54,-4.63,0,1,4.6,6.96,84.0,0.16,99.73,2.672,1.52,0.66,0.216,43.42
2019-02-15 17:30,8.43,-8.74,-12.76,-9.06,0,1,0.0,5.52,94.6,0.049,99.74,0.0,0.25,0.67,0.114,43.43
2019-02-15 18:00,7.68,0.08,-18.68,-9.65,0,1,0.0,5.71,98.5,0.014,99.77,0.0,0.0,1.55,0.194,43.72
2019-02-15 18:30,4.48,-4.07,-15.97,-10.1,0,0,0.0,5.68,98.3,0.077,99.8,0.0,0.0,0.89,0.181,43.72
2019-02-15 19:00,1.8,-8.21,-22.57,-11.0,0,1,0.0,5.36,98.1,0.017,99.82,0.0,0.0,0.92,0.101,43.65
2019-02-15 19:30,1.16,-8.55,-16.79,-12.76,0,1,0.0,5.22,96.9,0.027,99.84,0.0,0.0,1.12,0.16,43.54
2019-02-15 20:00,2.08,-15.62,-21.33,-12.43,0,1,0.0,5.22,95.2,0.043,99.83,0.0,0.0,1.17,0.135,43.42
2019-02-15 20:30,2.8,-26.15,-20.7,-14.29,0,1,0.0,4.76,95.9,0.035,99.86,0.0,0.0,0.74,0.123,43.29
2019-02-15 21:00,2.73,-7.75,-22.96,-14.82,0,1,0.0,5.02,93.6,0.056,99.9,0.0,0.0,0.74,0.062,43.17
2019-02-15 21:30,5.93,-4.33,-15.34,-15.45,0,1,0.0,4.74,97.1,0.025,99.93,0.0,0.0,0.93,0.12,43.05
2019-02-15 22:00,8.25,-3.96,-19.57,-14.26,0,1,0.0,5.02,96.5,0.031,99.96,0.0,0.0,0.63,0.079,42.94
2019-02-15 22:30,8.51,-16.69,-22.04,-14.54,0,1,0.0,5.2,96.1,0.034,99.98,0.0,0.0,0.83,0.15,42.84
2019-02-15 23:00,2.19,-10.67,-16.88,-14.57,0,1,0.0,5.37,95.5,0.04,99.99,0.0,0.0,1.04,0.169,42.74
2019-02-15 23:30,8.76,-14.59,-12.13,-12.94,0,1,0.0,5.79,93.9,0.056,99.99,0.0,0.25,1.46,0.225,42.67
2019-02-16 00:00,10.05,-12.22,-10.27,-11.63,0,1,0.0,5.82,95.8,0.039,100.0,0.0,0.25,1.66,0.196,42.57
2019-02-16 00:30,5.93,-8.24,-12.96,-10.96,0,1,0.0,5.71,97.6,0.022,100.0,0.0,0.51,1.45,0.189,42.56
2019-02-16 01:00,5.49,-9.32,-10.89,-10.68,0,1,0.0,5.74,97.9,0.019,100.0,0.0,0.25,1.39,0.188,42.58
2019-02-16 01:30,6.21,-7.23,-8.72,-10.39,0,1,0.0,5.76,98.3,0.016,100.02,0.0,1.27,1.36,0.196,42.71
2019-02-16 02:00,7.61,-0.96,-9.65,-10.42,0,1,0.0,5.67,99.7,0.003,100.01,0.0,0.51,1.25,0.202,42.98
2019-02-16 02:30,8.97,-6.67,-9.13,-10.5,0,1,0.0,5.68,98.7,0.012,100.01,0.0,1.02,1.48,0.18,43.42
2019-02-16 03:00,9.57,-5.35,-8.72,-10.59,0,1,0.0,5.65,99.3,0.006,100.02,0.0,1.02,1.96,0.244,43.97
2019-02-16 03:30,8.71,-29.02,-11.41,-10.48,0,1,0.0,5.6,98.8,0.011,100.03,0.0,0.0,2.53,0.334,44.59
2019-02-16 04:00,5.99,-5.59,-11.82,-10.03,0,1,0.0,5.55,99.1,0.008,100.05,0.0,0.0,2.41,0.384,44.61
2019-02-16 04:30,2.35,-6.51,-12.13,-9.88,0,1,0.0,5.55,98.5,0.014,100.06,0.0,0.0,1.59,0.253,44.39
2019-02-16 05:00,-0.98,-22.61,-13.48,-9.42,0,1,0.0,5.53,97.3,0.024,100.06,0.0,0.0,2.12,0.328,44.18
2019-02-16 05:30,-2.73,-20.5,0.0,,0,1,,5.57,94.4,0.051,100.08,0.0,0.0,1.92,0.285,43.96
2019-02-16 06:00,-1.67,-25.37,0.0,,0,1,,5.51,95.3,0.042,100.07,0.0,0.0,1.59,0.264,43.78
2019-02-16 06:30,3.12,-28.52,0.0,,0,1,,5.5,95.3,0.042,100.12,0.0,0.0,1.33,0.233,43.62
2019-02-16 07:00,11.19,-28.31,-3.89,-8.93,0,1,4.5,5.43,94.6,0.049,100.14,2.547,0.25,1.55,0.261,43.48
2019-02-16 07:30,21.75,-13.16,6.58,-8.63,0,1,15.4,5.37,97.3,0.024,100.17,3.37,0.51,1.67,0.236,43.34
2019-02-16 08:00,34.04,-13.19,18.43,-7.7,0,0,30.6,5.72,98.5,0.007,100.21,4.374,0.0,2.04,0.273,43.23
2019-02-16 08:30,47.25,-13.22,47.79,-6.01,0,1,71.2,6.07,99.7,0.003,100.2,6.766,0.0,2.4,0.325,43.18
2019-02-16 09:00,60.63,-22.58,71.4,-3.35,0,1,110.9,6.47,98.2,0.017,100.21,8.556,0.0,2.51,0.365,43.16
2019-02-16 09:30,73.46,-24.2,70.27,-0.74,0,1,109.9,6.8,94.9,0.05,100.25,9.729,0.0,2.77,0.343,43.13
2019-02-16 10:00,85.05,-20.66,68.72,-0.23,0,1,102.4,7.02,93.1,0.069,100.26,9.845,0.25,2.45,0.306,43.06
2019-02-16 10:30,94.73,-23.7,161.65,2.14,0,1,221.8,7.71,90.6,0.099,100.25,7.259,0.0,2.61,0.315,43.0
2019-02-16 11:00,101.79,-11.17,149.94,5.32,0,1,213.2,8.17,87.8,0.132,100.23,8.535,0.0,2.53,0.324,42.93
2019-02-16 11:30,38.2,46.37,210.07,10.02,1,1,301.7,9.04,84.0,0.184,100.19,13.885,0.0,2.49,0.323,42.84
2019-02-16 12:00,83.33,43.2,213.8,14.09,1,1,316.9,9.52,70.8,0.346,100.16,10.626,0.0,2.69,0.261,42.77
2019-02-16 12:30,145.16,76.34,401.35,16.3,1,1,584.1,10.36,63.7,0.456,100.12,12.766,0.0,2.85,0.324,42.68
2019-02-16 13:00,124.8,68.08,306.05,18.74,1,1,458.8,10.69,59.9,0.515,100.07,7.245,0.0,3.53,0.359,42.6
2019-02-16 13:30,105.23,61.72,294.66,19.61,1,1,453.8,10.8,58.9,0.532,100.01,5.26,0.0,3.63,0.311,42.52
2019-02-16 14:00,99.59,57.81,240.56,16.66,1,1,398.8,10.87,59.5,0.527,99.98,3.918,0.0,3.65,0.306,42.46
2019-02-16 14:30,3.82,35.07,150.02,11.53,1,1,244.6,10.44,61.4,0.488,99.95,3.272,0.0,3.07,0.383,42.36
2019-02-16 15:00,59.38,27.1,111.84,9.64,1,1,225.0,10.32,59.8,0.504,99.94,3.325,0.0,2.73,0.268,42.27
2019-02-16 15:30,25.41,1.02,55.24,6.03,1,1,108.6,9.92,66.7,0.407,99.93,3.793,0.0,2.79,0.261,42.19
2019-02-16 16:00,83.5,52.72,160.69,4.28,1,1,329.0,10.85,62.1,0.492,99.9,4.243,0.0,3.89,0.36,42.11
2019-02-16 16:30,53.9,-1.44,9.7,-0.49,1,1,163.1,9.99,64.8,0.432,99.89,4.381,0.0,3.21,0.326,42.04
2019-02-16 17:00,18.83,-18.04,-53.88,-5.41,1,1,63.6,9.06,70.5,0.34,99.87,3.901,0.0,2.41,0.215,41.95
2019-02-16 17:30,4.53,-28.74,-75.3,-9.16,1,1,6.5,8.09,75.7,0.262,99.89,3.243,0.0,1.51,0.172,41.88
2019-02-16 18:00,4.06,-7.72,0.0,,1,1,0.0,7.15,77.8,0.225,99.9,0.0,0.0,0.82,0.112,41.83
2019-02-16 18:30,3.98,-12.85,-42.95,-12.16,1,1,0.0,6.68,81.3,0.183,99.91,0.0,0.0,1.13,0.139,41.75
2019-02-16 19:00,2.6,-7.24,-42.63,-11.98,1,1,0.0,6.56,81.7,0.178,99.92,0.0,0.0,0.99,0.104,41.69
2019-02-16 19:30,2.94,-7.61,-54.42,-12.14,1,1,0.0,6.54,80.8,0.186,99.92,0.0,0.0,1.16,0.12,41.62
2019-02-16 20:00,0.54,-18.55,-73.53,-13.81,1,1,0.0,6.5,79.1,0.202,99.92,0.0,0.0,1.3,0.156,41.56
2019-02-16 20:30,1.26,-13.52,-60.8,-15.91,1,1,0.0,6.08,80.1,0.187,99.93,0.0,0.0,0.86,0.131,41.49
2019-02-16 21:00,-1.21,-3.61,-58.42,-16.41,1,1,0.0,5.7,82.4,0.161,99.94,0.0,0.0,0.62,0.054,41.44
