DateTime,LE_F_MDS,H_F_MDS,TA_F,PA_F,VPD_F,NETRAD,G_F_MDS,LAI,GPP_NT_VUT_REF,SW_IN_F,theta_2,WS_F,LW_IN_F,fPAR,PET
2018-02-24,32.94390104166667,14.185254166666667,5.668125,100.81229166666667,4.749416666666667,60.08729666666667,-4.758597291666667,1.401800382958718,2.0418153666666665,171.70950000000002,0.24423013888888892,1.5480208333333334,252.77770833333332,0.5746008255112853,43.761289944883
2018-02-25,37.94662897916667,29.0398,7.179833333333334,100.52666666666666,4.9593541666666665,92.74246831250001,-2.629464375,1.445801262685806,2.54935125,216.25833333333333,0.24199590277777772,1.2330208333333335,254.693125,0.5744281777500195,56.73854826008843
2018-02-26,23.53576741666667,5.953949791666666,5.734145833333333,99.59633333333333,1.7342083333333334,43.38416204166666,-5.184256041666667,1.4846821545388453,-4.297505166666666,82.13291666666667,0.24732284722222228,1.4879375000000001,318.9378125,0.5762112776001765,24.840187694169813
2018-02-27,43.02128020833334,27.363311166666666,5.7402291666666665,99.61841666666668,4.354958333333333,112.50888295833333,-2.6354111041666664,1.5169949237824965,0.26340825000000007,217.01620833333334,0.26547305555555556,0.8885624999999999,277.55125,0.5797316388851883,56.84132954504912
2018-02-28,45.7618675,16.046502083333333,8.217104166666667,100.15154166666667,4.979958333333333,84.74664520833333,-2.0030345833333336,1.542044517698967,1.7192758958333334,170.30741666666665,0.26521805555555544,1.8070833333333332,288.5335416666667,0.584255305580333,54.20988363581889
2018-03-01,27.516977291666667,-45.18770833333334,9.1124375,99.3283125,1.730125,24.483691041666663,-2.4307893750000003,1.5592064290007697,0.9770235625,63.07,0.27881534722222223,3.8404791666666664,342.3957708333333,0.5890000346995754,14.767607349852971
2018-03-02,29.397933425,7.595494625,7.011,99.450625,1.9052499999999999,61.913417216666666,-3.1841062499999997,1.5678561504004145,-0.7077146666666668,103.60220833333334,0.36200756944444445,1.4378333333333335,330.46020833333336,0.5931835832568805,30.843150466027037
2018-03-03,28.910961906249998,24.802646604166668,6.511083333333333,99.78035416666667,1.8407916666666668,101.48756888541668,-3.2360185416666667,1.5673691746104126,-5.311158229166667,169.76627083333332,0.3629869444444444,1.3825833333333335,315.85583333333335,0.5960237082662131,43.446972949027675
2018-03-04,41.821131064583334,29.091988583333332,7.598395833333334,100.58208333333333,2.8493125,101.84716541875001,-2.713608125,1.5571209943432767,-1.5593357916666666,196.80735416666667,0.3540197916666666,1.1531041666666666,280.906875,0.5967381667415382,54.05995192411334
2018-03-05,49.59676258333334,24.412681250000002,7.823833333333333,100.52104166666668,4.891125,115.51129445833334,-3.9705041666666663,1.5364871023115183,4.307303830208333,241.59277083333333,0.3441974305555557,1.5504166666666668,251.15958333333333,0.5945447156968205,65.5104123766076
